,cpg,gene,correlation,p_value,regulation_type,strength
3965,CpG_ptg000030l_2148069,FUN_042120,0.31208469432962627,0.04993946118540232,activation,0.31208469432962627
3966,CpG_ntLink_8_16166883,FUN_028032,-0.34446519196841097,0.029509886117952626,repression,0.34446519196841097
3967,CpG_ntLink_8_16166717,FUN_028032,-0.3141427807109917,0.04836976358498245,repression,0.3141427807109917
3968,CpG_ptg000012l_8046997,FUN_028032,0.34358267842156826,0.029956578299307757,activation,0.34358267842156826
3969,CpG_ptg000018l_13662333,FUN_028032,-0.3381657757660755,0.03282217538383644,repression,0.3381657757660755
3970,CpG_ptg000023l_14647558,FUN_028032,-0.37534626544606875,0.01700433326902507,repression,0.37534626544606875
3971,CpG_ptg000020l_10589614,FUN_028032,-0.34557826968629324,0.028954346248960317,repression,0.34557826968629324
3972,CpG_ntLink_8_16166741,FUN_028032,-0.45511609611778825,0.003170518603010266,repression,0.45511609611778825
3973,CpG_ntLink_6_13135348,FUN_028032,-0.3498341957469954,0.026909263993166337,repression,0.3498341957469954
3974,CpG_ptg000011l_8393715,FUN_028032,0.4172338309790032,0.007394721939751414,activation,0.4172338309790032
3975,CpG_ptg000021l_6264598,FUN_028032,0.34654601445870625,0.028478390079151924,activation,0.34654601445870625
3976,CpG_ntLink_8_16166893,FUN_028032,-0.43289754089990096,0.005270051469889618,repression,0.43289754089990096
3977,CpG_ptg000031l_8422817,FUN_028032,-0.3253824751086689,0.040484679137659595,repression,0.3253824751086689
3978,CpG_ptg000004l_4759974,FUN_028032,-0.3658919602810442,0.020239140733860614,repression,0.3658919602810442
3979,CpG_ptg000030l_2148108,FUN_028032,-0.3596251856957703,0.02265545827088845,repression,0.3596251856957703
3980,CpG_ptg000060c_58340,FUN_028032,0.45500865556873904,0.00317857710975929,activation,0.45500865556873904
3981,CpG_ptg000007l_9141311,FUN_028032,-0.41123871436965626,0.008384057050725492,repression,0.41123871436965626
3982,CpG_ptg000007l_9141334,FUN_028032,-0.34483990540655396,0.02932189162669682,repression,0.34483990540655396
3983,CpG_ptg000030l_2148096,FUN_028032,-0.3892004041133565,0.013057174548594301,repression,0.3892004041133565
3984,CpG_ptg000030l_2148069,FUN_028032,-0.3133758704547021,0.048949968633368465,repression,0.3133758704547021
3985,CpG_ntLink_8_23080768,FUN_028032,-0.31893956757226566,0.04486535886270247,repression,0.31893956757226566
3986,CpG_ptg000031l_8422811,FUN_028032,-0.4119279959231926,0.008264817464389113,repression,0.4119279959231926
3987,CpG_ptg000011l_8394044,FUN_028032,0.6342541972410437,1.1104461275812529e-05,activation,0.6342541972410437
3988,CpG_ptg000021l_1750826,FUN_039640,0.34258856819490047,0.030466421362900953,activation,0.34258856819490047
3989,CpG_ptg000029c_793095,FUN_039640,0.366572331896068,0.019990308074120187,activation,0.366572331896068
3990,CpG_ptg000009l_7035550,FUN_039640,0.3652333786797444,0.02048246898634432,activation,0.3652333786797444
3991,CpG_ptg000004l_4757512,FUN_039640,0.43346557073298186,0.005204170312297224,activation,0.43346557073298186
3992,CpG_ptg000018l_13662333,FUN_039640,0.3954488713305953,0.011549447260423699,activation,0.3954488713305953
3993,CpG_ptg000047l_4021479,FUN_039640,0.31531990852682357,0.047490005483109096,activation,0.31531990852682357
3994,CpG_ptg000018l_8065391,FUN_039640,0.3472158069596734,0.02815277475489835,activation,0.3472158069596734
3995,CpG_ptg000020l_10589614,FUN_039640,0.3585688095273545,0.02308555547063994,activation,0.3585688095273545
3996,CpG_ptg000027l_11257173,FUN_039640,-0.3339892350695032,0.03518220249112732,repression,0.3339892350695032
3997,CpG_ptg000008l_12977341,FUN_039640,0.48261586874791773,0.0016107917815864126,activation,0.48261586874791773
3998,CpG_ptg000020l_10589616,FUN_039640,0.3669154057243704,0.01986581057290356,activation,0.3669154057243704
3999,CpG_ptg000007l_5089341,FUN_039640,0.43136408958764855,0.005451525990706608,activation,0.43136408958764855
4000,CpG_ptg000012l_8971785,FUN_039640,0.5720576060506403,0.00011504886834250859,activation,0.5720576060506403
4001,CpG_ptg000030l_2148141,FUN_039640,0.335053203667325,0.0345681845651036,activation,0.335053203667325
4002,CpG_ptg000027l_11257094,FUN_039640,-0.3752957110602407,0.017020396450654292,repression,0.3752957110602407
4003,CpG_ptg000027l_11257122,FUN_039640,-0.3973268115366871,0.01112636581413278,repression,0.3973268115366871
4004,CpG_ptg000011l_8395973,FUN_039640,0.403014441005958,0.009924654115112105,activation,0.403014441005958
4005,CpG_ptg000031l_8422817,FUN_039640,0.45952466087078464,0.0028548916694551966,activation,0.45952466087078464
4006,CpG_ptg000027l_13568421,FUN_039640,0.381775305515686,0.01506295224300169,activation,0.381775305515686
4007,CpG_ptg000027l_13568474,FUN_039640,0.3400160001965189,0.03181908443829681,activation,0.3400160001965189
4008,CpG_ptg000027l_13568450,FUN_039640,0.3827916846760021,0.014773891947965086,activation,0.3827916846760021
4009,CpG_ptg000025l_13842128,FUN_039640,0.34368658992099826,0.029903694595001286,activation,0.34368658992099826
4010,CpG_ptg000011l_8393332,FUN_039640,0.5725821683832086,0.0001130227930443012,activation,0.5725821683832086
4011,CpG_ptg000012l_8971736,FUN_039640,0.4748169247209402,0.0019629517141742897,activation,0.4748169247209402
4012,CpG_ptg000008l_12977382,FUN_039640,0.44894598588383666,0.0036633317519300045,activation,0.44894598588383666
4013,CpG_ptg000009l_7035570,FUN_039640,0.3427700245133662,0.030372829080642302,activation,0.3427700245133662
4014,CpG_ptg000007l_5089326,FUN_039640,0.3290305597742744,0.03816282553109243,activation,0.3290305597742744
4015,CpG_ptg000031l_10997083,FUN_039640,0.33448563117055663,0.03489462901171246,activation,0.33448563117055663
4016,CpG_ptg000007l_9141311,FUN_039640,0.3304312516501335,0.037300730090454454,activation,0.3304312516501335
4017,CpG_ntLink_8_34790345,FUN_039640,-0.3320288180387091,0.03633695103588293,repression,0.3320288180387091
4018,CpG_ptg000025l_13842137,FUN_039640,0.3712157207447137,0.018359589574920402,activation,0.3712157207447137
4019,CpG_ptg000018l_8065358,FUN_039640,0.35041097681090455,0.02664155032843655,activation,0.35041097681090455
4020,CpG_ptg000018l_13662264,FUN_039640,0.39205923639643053,0.012347817168701942,activation,0.39205923639643053
4021,CpG_ptg000025l_13839170,FUN_039640,0.32732607635439714,0.03923375678214826,activation,0.32732607635439714
4022,CpG_ptg000009l_7035562,FUN_039640,0.44558058658262173,0.003959314373540884,activation,0.44558058658262173
4023,CpG_ptg000007l_5089313,FUN_039640,0.554987709159054,0.0002018450922154459,activation,0.554987709159054
4024,CpG_ptg000030l_2148096,FUN_039640,0.32689309321895627,0.03950966630710966,activation,0.32689309321895627
4025,CpG_ptg000030l_2148069,FUN_039640,0.6249709149001903,1.6256613820871635e-05,activation,0.6249709149001903
4026,CpG_ptg000031l_8422811,FUN_039640,0.4073029128172924,0.009093587329121935,activation,0.4073029128172924
4027,CpG_ptg000008l_12977338,FUN_039640,0.38949190437047126,0.012983296683229898,activation,0.38949190437047126
4028,CpG_ptg000029c_793082,FUN_039640,0.3423389764496465,0.030595545090796452,activation,0.3423389764496465
4029,CpG_ptg000007l_6510300,FUN_030675,0.3322560902077389,0.03620151242793238,activation,0.3322560902077389
4030,CpG_ptg000001l_3069457,FUN_030675,0.3891698152149312,0.013064947645176971,activation,0.3891698152149312
4031,CpG_ptg000016l_5715674,FUN_030675,0.45472393590085375,0.003200019000998958,activation,0.45472393590085375
4032,CpG_ptg000031l_8422842,FUN_030675,0.4895083132406831,0.0013472856365425796,activation,0.4895083132406831
4033,CpG_ptg000011l_8395954,FUN_030675,0.3346685969131144,0.03478911985033899,activation,0.3346685969131144
4034,CpG_ptg000020l_10589616,FUN_030675,0.31803264642843065,0.04551168407221467,activation,0.31803264642843065
4035,CpG_ptg000011l_8393957,FUN_030675,0.8141574453256415,1.6660964872474356e-10,activation,0.8141574453256415
4036,CpG_ptg000031l_8422817,FUN_030675,0.38519878560539783,0.014107964536917596,activation,0.38519878560539783
4037,CpG_ptg000031l_8422870,FUN_030675,0.3757461893979336,0.01687771054017525,activation,0.3757461893979336
4038,CpG_ptg000031l_8422811,FUN_030675,0.41227147589462365,0.00820594401989812,activation,0.41227147589462365
4039,CpG_ptg000025l_14126680,FUN_030675,0.37451994771092384,0.017268494828946768,activation,0.37451994771092384
4040,CpG_ptg000031l_9119576,FUN_030675,0.36484037044357626,0.02062883799198614,activation,0.36484037044357626
4041,CpG_ptg000007l_6510243,FUN_030675,0.36657795038486257,0.019988263938705626,activation,0.36657795038486257
4042,CpG_ptg000031l_8422874,FUN_030675,0.39617249941580396,0.011384826495743685,activation,0.39617249941580396
4043,CpG_ptg000031l_13053265,FUN_012535,-0.4370536264929379,0.004804286546566264,repression,0.4370536264929379
4044,CpG_ptg000007l_6510240,FUN_012535,-0.31952321582979515,0.044453360151717025,repression,0.31952321582979515
4045,CpG_ptg000011l_8396017,FUN_012535,0.3574903043877094,0.02353166066703578,activation,0.3574903043877094
4046,CpG_ptg000025l_13842128,FUN_012535,-0.3551418533319935,0.024527930578222983,repression,0.3551418533319935
4047,CpG_ptg000008l_25384626,FUN_012535,0.3228528853088283,0.042161154172356746,activation,0.3228528853088283
4048,CpG_ptg000033l_1262372,FUN_012535,0.31228514448479516,0.049784799510620995,activation,0.31228514448479516
4049,CpG_ptg000011l_8395967,FUN_012535,0.3771010896133706,0.016454612989266332,activation,0.3771010896133706
4050,CpG_ptg000033l_1262376,FUN_012535,0.31622323892501,0.04682367102493031,activation,0.31622323892501
4051,CpG_ptg000018l_13662264,FUN_012535,-0.41441706865836814,0.007846271697750878,repression,0.41441706865836814
4052,CpG_ptg000023l_35051554,FUN_012535,-0.31491418261306225,0.04779176558687888,repression,0.31491418261306225
4053,CpG_ptg000007l_6510282,FUN_012535,-0.32991208768145897,0.03761838960055532,repression,0.32991208768145897
4054,CpG_ptg000007l_6510243,FUN_012535,-0.4015148947091597,0.010230177978529572,repression,0.4015148947091597
4055,CpG_ptg000001l_3069457,FUN_041243,0.37850758491650116,0.01602489675001359,activation,0.37850758491650116
4056,CpG_ptg000011l_8393715,FUN_041243,0.31278597645052014,0.049400056075381026,activation,0.31278597645052014
4057,CpG_ntLink_8_34790315,FUN_041243,0.599336423426196,4.380691848814362e-05,activation,0.599336423426196
4058,CpG_ntLink_8_34790312,FUN_041243,0.5565392138501793,0.00019203209943669403,activation,0.5565392138501793
4059,CpG_ptg000009l_7035570,FUN_041243,0.3896021791574313,0.012955441277854939,activation,0.3896021791574313
4060,CpG_ptg000011l_967757,FUN_041243,0.5002690124634819,0.0010117460623234977,activation,0.5002690124634819
4061,CpG_ntLink_8_34790345,FUN_041243,0.4671218769457326,0.0023751789820305636,activation,0.4671218769457326
4062,CpG_ptg000011l_8394054,FUN_041243,0.9846176085187393,2.112982198337838e-30,activation,0.9846176085187393
4063,CpG_ptg000009l_7035562,FUN_041243,0.3273666391358352,0.039207989630678425,activation,0.3273666391358352
4064,CpG_ptg000015l_6211723,FUN_041243,0.4029053747536684,0.009946609600361702,activation,0.4029053747536684
4065,CpG_ptg000011l_8393679,FUN_041243,0.5879304182633464,6.629282473529985e-05,activation,0.5879304182633464
4066,CpG_ptg000011l_967726,FUN_041243,0.4732662619960733,0.0020405426043366287,activation,0.4732662619960733
4067,CpG_ptg000009l_7035575,FUN_041243,0.4135522052286006,0.007989586990519347,activation,0.4135522052286006
4068,CpG_ptg000025l_14126701,FUN_006102,0.3799716596698371,0.015587684049153437,activation,0.3799716596698371
4069,CpG_ntLink_6_13134542,FUN_006102,0.3636834310676732,0.021064809025973637,activation,0.3636834310676732
4070,CpG_ntLink_8_16166797,FUN_006102,0.43801479226445394,0.00470180728882924,activation,0.43801479226445394
4071,CpG_ptg000021l_1750858,FUN_006102,-0.46565578523513057,0.002461812159809548,repression,0.46565578523513057
4072,CpG_ptg000011l_5627241,FUN_006102,0.3704385142913843,0.018624477218777562,activation,0.3704385142913843
4073,CpG_ptg000012l_15244520,FUN_006102,0.32769621518466585,0.03899914017549846,activation,0.32769621518466585
4074,CpG_ntLink_6_13134800,FUN_006102,0.36033130456466594,0.022371708920167595,activation,0.36033130456466594
4075,CpG_ptg000023l_17397326,FUN_006102,0.31393664170369284,0.04852517024108453,activation,0.31393664170369284
4076,CpG_ptg000011l_5627243,FUN_006102,0.4547271715652257,0.0031997746183928108,activation,0.4547271715652257
4077,CpG_ntLink_6_13134554,FUN_006102,0.35543129798302286,0.02440327777237074,activation,0.35543129798302286
4078,CpG_ptg000011l_8391239,FUN_006102,0.3799716596698372,0.015587684049153372,activation,0.3799716596698372
4079,CpG_ntLink_6_13134032,FUN_006102,0.35981898623233133,0.022577283575805244,activation,0.35981898623233133
4080,CpG_ntLink_6_13134955,FUN_006102,0.31933046159754824,0.044589085627141437,activation,0.31933046159754824
4081,CpG_ntLink_8_16166900,FUN_006102,0.4535792495765444,0.0032875055048602886,activation,0.4535792495765444
4082,CpG_ntLink_6_13134703,FUN_006102,0.32058253356335425,0.04371341415824047,activation,0.32058253356335425
4083,CpG_ptg000011l_8391132,FUN_006102,-0.349610847491808,0.027013528244258816,repression,0.349610847491808
4084,CpG_ptg000011l_5627254,FUN_006102,0.37224609878955206,0.01801330089743388,activation,0.37224609878955206
4085,CpG_ntLink_6_13134512,FUN_006102,0.3799108549132761,0.015605639420028735,activation,0.3799108549132761
4086,CpG_ptg000011l_5627259,FUN_006102,0.3863650311661674,0.013794574642594903,activation,0.3863650311661674
4087,CpG_ntLink_6_19919852,FUN_006102,0.32015002170726875,0.044014313739030524,activation,0.32015002170726875
4088,CpG_ntLink_6_19919676,FUN_006102,0.3368075707181748,0.03357493858050892,activation,0.3368075707181748
4089,CpG_ptg000029c_793082,FUN_006102,-0.365728699452788,0.020299234454424435,repression,0.365728699452788
4090,CpG_ptg000011l_5627236,FUN_006102,0.5550343176496844,0.0002015438407094171,activation,0.5550343176496844
4091,CpG_ptg000031l_8422617,FUN_029374,0.4182807904621166,0.007232683844486102,activation,0.4182807904621166
4092,CpG_ptg000004l_4756886,FUN_029374,0.43637359332322173,0.004877957797918789,activation,0.43637359332322173
4093,CpG_ptg000009l_7035550,FUN_029374,0.41512255410496207,0.007731008540441188,activation,0.41512255410496207
4094,CpG_ptg000021l_6264633,FUN_029374,0.31977893590766615,0.04427381458496989,activation,0.31977893590766615
4095,CpG_ptg000022l_5440529,FUN_029374,0.4674641750954439,0.0023553420450138926,activation,0.4674641750954439
4096,CpG_ptg000012l_8971785,FUN_029374,0.3423756852390053,0.030576525934198694,activation,0.3423756852390053
4097,CpG_ptg000030l_2148141,FUN_029374,0.4133862203603582,0.008017347831498281,activation,0.4133862203603582
4098,CpG_ptg000011l_8395973,FUN_029374,0.3364364603777299,0.03378306745974254,activation,0.3364364603777299
4099,CpG_ptg000030l_2148033,FUN_029374,0.4044117869578993,0.009647007394568773,activation,0.4044117869578993
4100,CpG_ptg000027l_13568474,FUN_029374,0.34780765646444944,0.027867619123111746,activation,0.34780765646444944
4101,CpG_ptg000011l_8392776,FUN_029374,0.3787133339721246,0.015962836698338853,activation,0.3787133339721246
4102,CpG_ntLink_6_13134796,FUN_029374,-0.33143652086307285,0.03669186786126831,repression,0.33143652086307285
4103,CpG_ptg000060c_58340,FUN_029374,-0.3302807347435252,0.03739260009696937,repression,0.3302807347435252
4104,CpG_ptg000009l_7035570,FUN_029374,0.3476989612735494,0.02791980903870224,activation,0.3476989612735494
4105,CpG_ptg000031l_10997083,FUN_029374,0.3366619439620483,0.03365648424126774,activation,0.3366619439620483
4106,CpG_ptg000033l_1262376,FUN_029374,-0.34453693792149037,0.029473814223649742,repression,0.34453693792149037
4107,CpG_ptg000004l_4756880,FUN_029374,0.3958838189158916,0.011450258229556462,activation,0.3958838189158916
4108,CpG_ptg000021l_6264620,FUN_029374,0.3833789887597143,0.014609010213886914,activation,0.3833789887597143
4109,CpG_ptg000009l_7035562,FUN_029374,0.45412863582981944,0.003245259350897466,activation,0.45412863582981944
4110,CpG_ptg000030l_2148069,FUN_029374,0.43841059204218125,0.004660162357165939,activation,0.43841059204218125
4111,CpG_ptg000009l_7035575,FUN_029374,0.32633535078816767,0.039867403391900404,activation,0.32633535078816767
4112,CpG_ntLink_6_13134803,FUN_029374,-0.33098490587520146,0.03696438499969721,repression,0.33098490587520146
4113,CpG_ptg000008l_25384624,FUN_043208,0.39317576483037675,0.012079811501851417,activation,0.39317576483037675
4114,CpG_ptg000009l_18122328,FUN_043208,0.5229316411201855,0.0005363061052279695,activation,0.5229316411201855
4115,CpG_ptg000009l_7035550,FUN_043208,-0.3426023437442514,0.03045930782484598,repression,0.3426023437442514
4116,CpG_ntLink_8_16166797,FUN_043208,-0.3187306389186096,0.045013591116381174,repression,0.3187306389186096
4117,CpG_ptg000004l_4757204,FUN_043208,0.3365932022282831,0.03369503353781129,activation,0.3365932022282831
4118,CpG_ptg000022l_5440529,FUN_043208,-0.35732019264947384,0.023602675639593403,repression,0.35732019264947384
4119,CpG_ntLink_8_34790312,FUN_043208,-0.31913285135090586,0.04472857850283571,repression,0.31913285135090586
4120,CpG_ptg000009l_7035570,FUN_043208,-0.3152005202264059,0.04757864088345889,repression,0.3152005202264059
4121,CpG_ntLink_8_16166900,FUN_043208,-0.32638044019731055,0.03983838531318401,repression,0.32638044019731055
4122,CpG_ptg000011l_967757,FUN_043208,-0.32774792050377743,0.03896645741409098,repression,0.32774792050377743
